8.044,0.25266
8.046,0.28859
8.048,0.40814
8.05,0.52318
8.052,0.52451
8.054,0.6162
8.056,0.62321
8.058,0.52005
8.06,0.55759
8.062,0.61538
8.064,0.55323
8.066,0.55556
8.068,0.50371
8.07,0.417
8.072,0.49164
8.074,0.61925
8.076,0.68511
8.078,0.6636
8.08,0.59362
8.082,0.38277
8.084,0.35858
8.086,0.49495
8.088,0.46009
8.09,0.44502
8.092,0.61576
8.094,0.79342
8.096,0.84237
8.098,0.84881
8.1,0.85594
8.102,0.8563
8.104,0.83519
8.106,0.75695
8.108,0.72045
8.11,0.77351
8.112,0.7914
8.114,0.82596
8.116,0.85518
8.118,0.86288
8.12,0.8642
8.122,0.86557
8.124,0.85378
8.126,0.77938
8.128,0.63916
8.13,0.60595
8.132,0.62563
8.134,0.55109
8.136,0.60033
8.138,0.67312
8.14,0.76336
8.142,0.82578
8.144,0.8359
8.146,0.81781
8.148,0.75479
8.15,0.66329
8.152,0.649
8.154,0.60191
8.156,0.44394
8.158,0.26817
8.16,0.09423
8.162,0.0267
8.164,0.08871
8.166,0.29265
8.168,0.50662
8.17,0.61804
8.172,0.69224
8.174,0.71435
8.176,0.69546
8.178,0.62451
8.18,0.61993
8.182,0.65968
8.184,0.5936
8.186,0.63748
8.188,0.61378
8.19,0.50736
8.192,0.58507
8.194,0.63762
8.196,0.66158
8.198,0.6759
8.2,0.65096
8.202,0.58173
8.204,0.36774
8.206,0.15574
8.208,0.20656
8.21,0.45581
8.212,0.64434
8.214,0.74695
8.216,0.80649
8.218,0.81184
8.22,0.77262
8.222,0.7301
8.224,0.74112
8.226,0.70939
8.228,0.66297
8.23,0.61906
8.232,0.67184
8.234,0.78059
8.236,0.80644
8.238,0.78658
8.24,0.73927
8.242,0.63415
8.244,0.45371
8.246,0.242
8.248,0.07499
8.25,0.04696
8.252,0.1248
8.254,0.14867
8.256,0.15005
8.258,0.33231
8.26,0.5653
8.262,0.70225
8.264,0.74505
8.266,0.7766
8.268,0.79803
8.27,0.78644
8.272,0.75124
8.274,0.76703
8.276,0.8331
8.278,0.85362
8.28,0.85173
8.282,0.84816
8.284,0.85094
8.286,0.84712
8.288,0.76439
8.29,0.63823
8.292,0.63214
8.294,0.77289
8.296,0.84896
8.298,0.8525
8.3,0.86484
8.302,0.88126
8.304,0.88102
8.306,0.86943
8.308,0.85879
8.31,0.85831
8.312,0.86526
8.314,0.86495
8.316,0.86095
8.318,0.86623
8.32,0.86602
8.322,0.85349
8.324,0.84583
8.326,0.8474
8.328,0.8621
8.33,0.86567
8.332,0.85574
8.334,0.83975
8.336,0.81288
8.338,0.77524
8.34,0.69684
8.342,0.51169
8.344,0.23917
8.346,0.10485
8.348,0.2451
8.35,0.51249
8.352,0.70285
8.354,0.78715
8.356,0.80965
8.358,0.80258
8.36,0.79182
8.362,0.81713
8.364,0.8422
8.366,0.84691
8.368,0.84688
8.37,0.86238
8.372,0.87707
8.374,0.86157
8.376,0.82235
8.378,0.75153
8.38,0.76145
8.382,0.81114
8.384,0.81879
8.386,0.82791
8.388,0.83042
8.39,0.8257
8.392,0.76294
8.394,0.66787
8.396,0.69192
8.398,0.76826
8.4,0.77311
8.402,0.8055
8.404,0.83098
8.406,0.82213
8.408,0.83434
8.41,0.82134
8.412,0.79047
8.414,0.78461
8.416,0.74379
8.418,0.63356
8.42,0.45973
8.422,0.22171
8.424,0.06747
8.426,0.12118
8.428,0.34326
8.43,0.5518
8.432,0.66939
8.434,0.71955
8.436,0.73746
8.438,0.78272
8.44,0.82503
8.442,0.8007
8.444,0.76519
8.446,0.79208
8.448,0.81628
8.45,0.82516
8.452,0.85308
8.454,0.83988
8.456,0.82548
8.458,0.85082
8.46,0.84027
8.462,0.81851
8.464,0.83106
8.466,0.7671
8.468,0.63673
8.47,0.68646
8.472,0.79142
8.474,0.80688
8.476,0.83764
8.478,0.84708
8.48,0.81236
8.482,0.78526
8.484,0.75074
8.486,0.76326
8.488,0.81229
8.49,0.83387
8.492,0.80792
8.494,0.80279
8.496,0.80286
8.498,0.74679
8.5,0.72388
8.502,0.75754
8.504,0.73628
8.506,0.67593
8.508,0.58061
8.51,0.37534
8.512,0.14305
8.514,0.04212
8.516,0.0902
8.518,0.17562
8.52,0.26104
8.522,0.46213
8.524,0.65243
8.526,0.76694
8.528,0.80063
8.53,0.79879
8.532,0.82597
8.534,0.82793
8.536,0.80549
8.538,0.83364
8.54,0.85116
8.542,0.84343
8.544,0.84684
8.546,0.83339
8.548,0.83248
8.55,0.84757
8.552,0.8364
8.554,0.84856
8.556,0.87562
8.558,0.88525
8.56,0.88718
8.562,0.88468
8.564,0.8809
8.566,0.87128
8.568,0.84867
8.57,0.83748
8.572,0.81662
8.574,0.70006
8.576,0.48161
8.578,0.36248
8.58,0.25224
8.582,0.17123
8.584,0.33405
8.586,0.6235
8.588,0.77877
8.59,0.79011
8.592,0.78492
8.594,0.82175
8.596,0.84311
8.598,0.84107
8.6,0.84384
8.602,0.83523
8.604,0.83659
8.606,0.85168
8.608,0.83932
8.61,0.8337
8.612,0.86239
8.614,0.85917
8.616,0.83517
8.618,0.85213
8.62,0.85028
8.622,0.83218
8.624,0.85734
8.626,0.85186
8.628,0.82128
8.63,0.84856
8.632,0.85184
8.634,0.8223
8.636,0.8529
8.638,0.86259
8.64,0.82932
8.642,0.84726
8.644,0.86019
8.646,0.83127
8.648,0.84467
8.65,0.85288
8.652,0.82564
8.654,0.84521
8.656,0.85436
8.658,0.81344
8.66,0.80732
8.662,0.82161
8.664,0.81833
8.666,0.83791
8.668,0.84782
8.67,0.79602
8.672,0.76681
8.674,0.69848
8.676,0.4755
8.678,0.43344
8.68,0.60811
8.682,0.56607
8.684,0.46867
8.686,0.62181
8.688,0.75794
8.69,0.81564
8.692,0.82788
8.694,0.77438
8.696,0.68407
8.698,0.46942
8.7,0.3415
8.702,0.55977
8.704,0.76505
8.706,0.8007
8.708,0.82645
8.71,0.85624
8.712,0.83501
8.714,0.84367
8.716,0.86433
8.718,0.83893
8.72,0.84231
8.722,0.86512
8.724,0.85497
8.726,0.85902
8.728,0.87568
8.73,0.86062
8.732,0.85901
8.734,0.87121
8.736,0.86133
8.738,0.86312
8.74,0.87853
8.742,0.85944
8.744,0.84704
8.746,0.85603
8.748,0.86036
8.75,0.87311
8.752,0.88885
8.754,0.87858
8.756,0.86353
8.758,0.85638
8.76,0.83119
8.762,0.84727
8.764,0.88332
8.766,0.88068
8.768,0.86379
8.77,0.86558
8.772,0.86463
8.774,0.87177
8.776,0.88227
8.778,0.8729
8.78,0.8513
8.782,0.84816
8.784,0.83564
8.786,0.80432
8.788,0.69728
8.79,0.44325
8.792,0.29224
8.794,0.46812
8.796,0.65825
8.798,0.69753
8.8,0.60725
8.802,0.37216
8.804,0.13608
8.806,0.13258
8.808,0.37309
8.81,0.63454
8.812,0.77051
8.814,0.7984
8.816,0.80361
8.818,0.82172
8.82,0.82762
8.822,0.83984
8.824,0.867
8.826,0.86292
8.828,0.84567
8.83,0.86845
8.832,0.88528
8.834,0.8636
8.836,0.8586
8.838,0.8632
8.84,0.85017
8.842,0.85971
8.844,0.86618
8.846,0.85638
8.848,0.85432
8.85,0.86353
8.852,0.879
8.854,0.87316
8.856,0.86276
8.858,0.86491
8.86,0.88509
8.862,0.90386
8.864,0.89073
8.866,0.86153
8.868,0.86943
8.87,0.87771
8.872,0.86234
8.874,0.87896
8.876,0.90272
8.878,0.89227
8.88,0.85463
8.882,0.85273
8.884,0.86863
8.886,0.87143
8.888,0.86644
8.89,0.86212
8.892,0.86401
8.894,0.84926
8.896,0.83249
8.898,0.8301
8.9,0.862
8.902,0.89055
8.904,0.90266
8.906,0.88808
8.908,0.83811
8.91,0.82656
8.912,0.85689
8.914,0.81583
8.916,0.62082
8.918,0.34537
8.92,0.28298
8.922,0.42575
8.924,0.66932
8.926,0.82975
8.928,0.88035
8.93,0.89038
8.932,0.86651
8.934,0.84035
8.936,0.8314
8.938,0.84038
8.94,0.87193
8.942,0.87932
8.944,0.85924
8.946,0.84095
8.948,0.84219
8.95,0.86398
8.952,0.85398
8.954,0.85634
8.956,0.87527
8.958,0.88892
8.96,0.89904
8.962,0.90907
8.964,0.89233
8.966,0.86296
8.968,0.87056
8.97,0.88706
8.972,0.8854
8.974,0.88756
8.976,0.88735
8.978,0.89304
8.98,0.88556
8.982,0.87969
8.984,0.88447
8.986,0.88688
8.988,0.88557
8.99,0.86999
8.992,0.82563
8.994,0.65812
8.996,0.40525
8.998,0.44159
9,0.67767
9.002,0.80736
9.004,0.84894
9.006,0.86334
9.008,0.87772
9.01,0.89308
9.012,0.90542
9.014,0.89914
9.016,0.90126
9.018,0.90107
9.02,0.87899
9.022,0.87889
9.024,0.89006
9.026,0.88083
9.028,0.86258
9.03,0.8364
9.032,0.72938
9.034,0.48221
9.036,0.3816
9.038,0.6072
9.04,0.79813
9.042,0.8707
9.044,0.88541
9.046,0.87599
9.048,0.88016
9.05,0.89627
9.052,0.90271
9.054,0.9004
9.056,0.88724
9.058,0.87858
9.06,0.89367
9.062,0.89384
9.064,0.88416
9.066,0.89507
9.068,0.89331
9.07,0.87705
9.072,0.85057
9.074,0.81438
9.076,0.69577
9.078,0.48464
9.08,0.50166
9.082,0.72417
9.084,0.84449
9.086,0.87611
9.088,0.8597
9.09,0.79316
9.092,0.62149
9.094,0.53872
9.096,0.71633
9.098,0.84576
9.1,0.87372
9.102,0.87664
9.104,0.88208
9.106,0.88974
9.108,0.89432
9.11,0.89092
9.112,0.89557
9.114,0.9033
9.116,0.89953
9.118,0.892
9.12,0.89095
9.122,0.89913
9.124,0.89909
9.126,0.8988
9.128,0.89515
9.13,0.89146
9.132,0.87216
9.134,0.85711
9.136,0.87075
9.138,0.87746
9.14,0.87537
9.142,0.87748
9.144,0.88572
9.146,0.88689
9.148,0.88327
9.15,0.88456
9.152,0.88551
9.154,0.88544
9.156,0.87789
9.158,0.87051
9.16,0.83575
9.162,0.68135
9.164,0.50826
9.166,0.62482
9.168,0.81074
9.17,0.87177
9.172,0.87579
9.174,0.8656
9.176,0.86929
9.178,0.87695
9.18,0.87773
9.182,0.87022
9.184,0.8697
9.186,0.87637
9.188,0.87358
9.19,0.84616
9.192,0.82434
9.194,0.84006
9.196,0.85088
9.198,0.85789
9.2,0.85432
9.202,0.86712
9.204,0.88485
9.206,0.88005
9.208,0.85447
9.21,0.81166
9.212,0.77361
9.214,0.80065
9.216,0.85445
9.218,0.85239
9.22,0.83304
9.222,0.85924
9.224,0.88219
9.226,0.87954
9.228,0.85429
9.23,0.83918
9.232,0.86669
9.234,0.88518
9.236,0.88332
9.238,0.85008
9.24,0.82716
9.242,0.85583
9.244,0.86153
9.246,0.82212
9.248,0.73435
9.25,0.73297
9.252,0.82937
9.254,0.87533
9.256,0.87478
9.258,0.85143
9.26,0.80488
9.262,0.82796
9.264,0.88518
9.266,0.89873
9.268,0.87462
9.27,0.81994
9.272,0.8085
9.274,0.86464
9.276,0.88857
9.278,0.87753
9.28,0.84376
9.282,0.79318
9.284,0.82505
9.286,0.87033
9.288,0.88007
9.29,0.85885
9.292,0.76668
9.294,0.73771
9.296,0.82864
9.298,0.87469
9.3,0.84549
9.302,0.75534
9.304,0.6482
9.306,0.50339
9.308,0.50242
9.31,0.7135
9.312,0.84654
9.314,0.86138
9.316,0.80105
9.318,0.78284
9.32,0.83357
9.322,0.81813
9.324,0.81358
9.326,0.84592
9.328,0.81421
9.33,0.79408
9.332,0.84033
9.334,0.87034
9.336,0.87757
9.338,0.8553
9.34,0.79844
9.342,0.77514
9.344,0.82281
9.346,0.84088
9.348,0.85109
9.35,0.85391
9.352,0.79148
9.354,0.70476
9.356,0.68419
9.358,0.72671
9.36,0.7569
9.362,0.76036
9.364,0.76501
9.366,0.70256
9.368,0.69103
9.37,0.73748
9.372,0.69164
9.374,0.60911
9.376,0.52611
9.378,0.34238
9.38,0.26014
9.382,0.3857
9.384,0.55509
9.386,0.64768
9.388,0.61664
9.39,0.57665
9.392,0.53526
9.394,0.51669
9.396,0.53727
9.398,0.59954
9.4,0.53226
9.402,0.40323
9.404,0.41389
9.406,0.49503
9.408,0.51599
9.41,0.37995
9.412,0.29038
9.414,0.38186
9.416,0.42677
9.418,0.36775
9.42,0.33207
9.422,0.35257
9.424,0.30783
9.426,0.33176
9.428,0.34654
9.43,0.27046
9.432,0.21405
9.434,0.25629
9.436,0.30451
9.438,0.31416
9.44,0.32117
9.442,0.31683
9.444,0.31676
9.446,0.30825
9.448,0.21508
9.45,0.26446
9.452,0.38409
9.454,0.3441
9.456,0.3183
9.458,0.22129
9.46,0.21723
9.462,0.34267
9.464,0.33892
9.466,0.20359
9.468,0.13744
9.47,0.15063
9.472,0.22012
9.474,0.25948
9.476,0.22496
9.478,0.18719
9.48,0.20739
9.482,0.31011
9.484,0.29196
9.486,0.19296
9.488,0.21104
9.49,0.21395
9.492,0.18463
9.494,0.21728
9.496,0.19897
9.498,0.21025
9.5,0.27314
9.502,0.21083
9.504,0.13948
9.506,0.20947
9.508,0.28642
9.51,0.26483
9.512,0.27798
9.514,0.22265
9.516,0.14768
9.518,0.15981
9.52,0.16477
9.522,0.21879
9.524,0.3594
9.526,0.34935
9.528,0.22862
9.53,0.22812
9.532,0.24353
9.534,0.25632
9.536,0.35469
9.538,0.37788
9.54,0.26103
9.542,0.22174
9.544,0.25191
9.546,0.2605
9.548,0.35075
9.55,0.45116
9.552,0.40157
9.554,0.33809
9.556,0.41657
9.558,0.40801
9.56,0.38313
9.562,0.50223
9.564,0.61926
9.566,0.61687
9.568,0.52576
9.57,0.52768
9.572,0.51784
9.574,0.53427
9.576,0.68936
9.578,0.78522
9.58,0.76213
9.582,0.73845
9.584,0.75701
9.586,0.71325
9.588,0.69116
9.59,0.716
9.592,0.7028
9.594,0.68046
9.596,0.59493
9.598,0.40102
9.6,0.23341
9.602,0.1833
9.604,0.1706
9.606,0.18229
9.608,0.19095
9.61,0.17969
9.612,0.20277
9.614,0.20935
9.616,0.19543
9.618,0.17785
9.62,0.14117
9.622,0.16825
9.624,0.23152
9.626,0.22936
9.628,0.17724
9.63,0.1719
9.632,0.22964
9.634,0.27733
9.636,0.25368
9.638,0.22665
9.64,0.25319
9.642,0.27896
9.644,0.24127
9.646,0.22801
9.648,0.27557
9.65,0.30678
9.652,0.3072
9.654,0.31887
9.656,0.31582
9.658,0.32724
9.66,0.30888
9.662,0.26872
9.664,0.23124
9.666,0.31699
9.668,0.37294
9.67,0.36542
9.672,0.35148
9.674,0.40469
9.676,0.42574
9.678,0.34422
9.68,0.30076
9.682,0.31306
9.684,0.38484
9.686,0.3994
9.688,0.40061
9.69,0.38182
9.692,0.40477
9.694,0.38671
9.696,0.34863
9.698,0.34308
9.7,0.33346
9.702,0.40784
9.704,0.42777
9.706,0.43807
9.708,0.39486
9.71,0.38107
9.712,0.36707
9.714,0.34184
9.716,0.34638
9.718,0.28303
9.72,0.33104
9.722,0.34298
9.724,0.2877
9.726,0.27309
9.728,0.3633
9.73,0.44702
9.732,0.39601
9.734,0.38512
9.736,0.33468
9.738,0.33567
9.74,0.4161
9.742,0.39719
9.744,0.40536
9.746,0.39698
9.748,0.45268
9.75,0.4471
9.752,0.36924
9.754,0.37847
9.756,0.34596
9.758,0.38033
9.76,0.38925
9.762,0.37604
9.764,0.40468
9.766,0.39834
9.768,0.45331
9.77,0.43323
9.772,0.37462
9.774,0.37537
9.776,0.34872
9.778,0.41614
9.78,0.42543
9.782,0.3751
9.784,0.40644
9.786,0.43741
9.788,0.48709
9.79,0.4397
9.792,0.35381
9.794,0.38265
9.796,0.38592
9.798,0.42055
9.8,0.42554
9.802,0.36705
9.804,0.40795
9.806,0.44835
9.808,0.4915
9.81,0.51011
9.812,0.41546
9.814,0.38604
9.816,0.38277
9.818,0.41439
9.82,0.47403
9.822,0.40218
9.824,0.33502
9.826,0.37765
9.828,0.4365
9.83,0.50272
9.832,0.49678
9.834,0.45163
9.836,0.44798
9.838,0.43067
9.84,0.48694
9.842,0.54634
9.844,0.51842
9.846,0.50815
9.848,0.48499
9.85,0.52275
9.852,0.54872
9.854,0.46947
9.856,0.3678
9.858,0.32337
9.86,0.38112
9.862,0.49559
9.864,0.55395
9.866,0.53944
9.868,0.53033
9.87,0.51547
9.872,0.55804
9.874,0.595
9.876,0.54363
9.878,0.52884
9.88,0.48496
9.882,0.436
9.884,0.5443
9.886,0.60881
9.888,0.57544
9.89,0.5596
9.892,0.47645
9.894,0.48475
9.896,0.57886
9.898,0.53297
9.9,0.45205
9.902,0.49594
9.904,0.47836
9.906,0.51302
9.908,0.62958
9.91,0.62744
9.912,0.65586
9.914,0.66285
9.916,0.60004
9.918,0.61815
9.92,0.62584
9.922,0.60587
9.924,0.64724
9.926,0.6383
9.928,0.54149
9.93,0.58779
9.932,0.66365
9.934,0.64894
9.936,0.67504
9.938,0.66139
9.94,0.6154
9.942,0.64309
9.944,0.64744
9.946,0.64986
9.948,0.69394
9.95,0.68428
9.952,0.59299
9.954,0.60624
9.956,0.64288
9.958,0.66444
9.96,0.7078
9.962,0.67548
9.964,0.63219
9.966,0.64802
9.968,0.65239
9.97,0.68109
9.972,0.74295
9.974,0.7664
9.976,0.70158
9.978,0.65242
9.98,0.6808
9.982,0.72868
9.984,0.78391
9.986,0.79383
9.988,0.77342
9.99,0.74065
9.992,0.68326
9.994,0.68082
9.996,0.69058
9.998,0.71199
10,0.73139
10.002,0.70543
10.004,0.66724
10.006,0.71553
10.008,0.78437
10.01,0.76836
10.012,0.74147
10.014,0.79131
10.016,0.7618
10.018,0.70567
10.02,0.74957
10.022,0.81202
10.024,0.81991
10.026,0.80193
10.028,0.76541
10.03,0.72572
10.032,0.78793
10.034,0.84541
10.036,0.84679
10.038,0.8488
10.04,0.85225
10.042,0.78873
10.044,0.73797
10.046,0.79174
10.048,0.84272
10.05,0.84235
10.052,0.83592
10.054,0.7976
10.056,0.75336
10.058,0.79544
10.06,0.85127
10.062,0.86159
10.064,0.86889
10.066,0.86925
10.068,0.83585
10.07,0.78914
10.072,0.80407
10.074,0.85751
10.076,0.86244
10.078,0.85637
10.08,0.83969
10.082,0.82146
10.084,0.81359
10.086,0.84061
10.088,0.86826
10.09,0.88257
10.092,0.88508
10.094,0.8708
10.096,0.85268
10.098,0.82339
10.1,0.84557
10.102,0.87889
10.104,0.88184
10.106,0.87336
10.108,0.86511
10.11,0.85901
10.112,0.84917
10.114,0.86746
10.116,0.89035
10.118,0.89827
10.12,0.89254
10.122,0.89124
10.124,0.88419
10.126,0.85857
10.128,0.86384
10.13,0.88571
10.132,0.89311
10.134,0.88161
10.136,0.88207
10.138,0.89014
10.14,0.87795
